States,2019,2019_lower, 2019_upper
Baringo,0.7 ,0.5 , 1.1
Bomet,1.2 ,0.8 , 1.7
Bungoma,0.7 ,0.6 , 0.8
Busia,3.4 ,2.7 , 4.3
Elgeyo-Marakwet,0.8 ,0.6 , 1.2
Embu,1.0 ,0.7 , 1.4
Garissa,0.1 ,<0.1 , 0.2
Homa Bay,8.3 ,6.8 , 10.2
Isiolo,0.8 ,0.5 , 1.2
Kajiado,1.5 ,1.0 , 2.1
Kakamega,1.7 ,1.2 , 2.4
Kericho,1.4 ,1.0 , 2.0
Kiambu,1.1 ,0.6 , 2.0
Kilifi,1.4 ,1.1 , 1.8
Kirinyaga,1.1 ,0.8 , 1.5
Kisii,2.0 ,1.5 , 2.8
Kisumu,8.2 ,6.6 , 10.4
Kitui,1.8 ,1.4 , 2.2
Kwale,1.2 ,0.9 , 1.6
Laikipia,1.0 ,0.6 , 1.5
Lamu,0.9 ,0.5 , 1.3
Machakos,1.5 ,1.1 , 2.1
Makueni,1.4 ,1.0 , 2.0
Mandera,<0.1 ,<0.1 , 0.1
Marsabit,0.5 ,0.2 , 0.8
Meru,1.2 ,0.8 , 1.6
Migori,5.1 ,4.1 , 6.4
Mombasa,2.5 ,1.9 , 3.3
Murang'a,0.9 ,0.7 , 1.2
Nairobi (County),2.2 ,1.8 , 2.9
Nakuru,1.6 ,1.1 , 2.3
Nandi,1.2 ,0.9 , 1.7
Narok,1.1 ,0.8 , 1.7
Nyamira,1.5 ,1.1 , 2.0
Nyandarua,0.9 ,0.6 , 1.3
Nyeri,1.4 ,1.0 , 1.9
Samburu,0.4 ,0.3 , 0.7
Siaya,7.2 ,5.5 , 9.4
Taita-Taveta,1.2 ,0.9 , 1.7
Tana River,0.3 ,0.2 , 0.5
Tharaka-Nithi,1.2 ,0.8 , 1.7
Trans-Nzoia,1.8 ,1.3 , 2.5
Turkana,1.2 ,0.8 , 1.8
Uasin Gishu,2.3 ,1.6 , 3.3
Vihiga,2.1 ,1.5 , 2.8
Wajir,<0.1 ,<0.1 , 0.1
West Pokot,0.4 ,0.3 , 0.6
National,2.4 ,1.4,3.3